store_id,market_id
3bc71faebe42e1639eb6fded38d714cd,6.0
ec24a54d62ce57ba93a531b460fa8d18,1.0
4110a1994471c595f7583ef1b74ba4cb,1.0
ac7dfcb317dca57ceb27b76903d7564f,5.0
433db795566d9f51a72086333588e655,3.0
88083dbfcee5080bb9f38e21107efd08,3.0
b8002139cdde66b87638f7f91d169d96,3.0
d0cbf1a1aa1726784df15a81ead214f7,4.0
259bff13a1f5967de9abbed0ecb90e5a,1.0
bc1ad6e8f86c42a371aff945535baebb,2.0
9421c38d86e75f5851f5241770f86142,3.0
6811f9b2bf86bf64e3f320973119b959,5.0
fdda6e957f1e5ee2f3b311fe4f145ae1,6.0
32535578dd55e867e5d193090c8a0c1f,3.0
beed13602b9b0e6ecb5b568ff5058f07,2.0
1c66f4627f1b9679f8db47d1287d7e98,6.0
2b52541089a553056a5558611365cc6a,1.0
1879d84e181b6262704e95372dc9f4dc,3.0
31857b449c407203749ae32dd0e7d64a,4.0
c876914f82ce54cb533b186afd41166e,1.0
32012097fe8ac018cf0586ee96bb9227,5.0
d1edf20f48ee7e16b40444610da9b971,5.0
4df5bde009073d3ef60da64d736724d6,5.0
ed1d02c1bbc76fdf5fefe5d6d14e9821,4.0
fa3dade3a49305f27f64203452ac954c,2.0
c97e7a5153badb6576d8939469f58336,4.0
5b5e6cc50cefa5e9f1f5ca272b136475,6.0
aeb7b30ef1d024a76f21a1d40e30c302,5.0
f5e11aabb461ba905d18092ba0815c6c,1.0
13cd49fe3b1b37f47e6c20a256045cc1,3.0
0f0d67e214f9fef69b278e3d08114da9,5.0
9823c9091899dc6f227f9133ba2dfd30,5.0
71560ce98c8250ce57a6a970c9991a5f,4.0
5b92e4945eb3a04990671a4da604ff17,6.0
fc5f86251458722c799d1830fa0c2c1f,3.0
3a93a609b97ec0ab0ff5539eb79ef33a,2.0
0fd36ed341d965a7e3f6c413a30c3b31,4.0
eb32c69f88aa347dcb335d47f0c075e7,5.0
91bc333f6967019ac47b49ca0f2fa757,1.0
ade55409d1224074754035a5a937d2e0,3.0
e148bbf8d64abf4aac7ea4a3c5560aee,3.0
5291822d0636dc429e80e953c58b6a76,1.0
b166b57d195370cd41f80dd29ed523d9,1.0
a7d4c5e52848263151f75565644e7367,3.0
d7528f9dcfa7877af9e4f86af207c469,6.0
42a6845a557bef704ad8ac9cb4461d43,3.0
6e71d53b8718fd5c285f6a1e12622bdd,3.0
c8ecfaea0b7e3aa83b017a786d53b9e8,1.0
75ac9cb08d882b4af19c2ac94b536bfa,2.0
0abdc563a06105aee3c6136871c9f4d1,6.0
e9dae45ec08b498f7e1af247757c9b35,3.0
8640ff6ca914c9855203ac93e4c05119,5.0
fe9fc289c3ff0af142b6d3bead98a923,4.0
bf62768ca46b6c3b5bea9515d1a1fc45,1.0
f2b41808a36363e7279128bf0b6104f1,3.0
151de84cca69258b17375e2f44239191,4.0
0e1418311a013ebb344e7fcf8d199cc3,5.0
60ce36723c17bbac504f2ef4c8a46995,1.0
005f91955ff9fc532184ba7566f088fd,3.0
8321e047fb413f251abf34adf1e49a1b,1.0
de3b44f4e0e248b9d56ece385a6c1950,3.0
dafd2bc3a016e34da1c696cb44993a56,2.0
8a1ee9f2b7abe6e88d1a479ab6a42c5e,3.0
8c8a58fa97c205ff222de3685497742c,4.0
29530de21430b7540ec3f65135f7323c,4.0
50c3d7614917b24303ee6a220679dab3,1.0
adad0f2b196a1ed3e3b9d9025c397132,5.0
a829b6def307bd357011e57e5d6a635d,1.0
bf4776290aafc806f1c892156a3a9d52,3.0
4180b5120ca2e09eaa3bd2ebf4b53667,3.0
5faa4ad014bbddf9ae4006a0f03085e0,3.0
f1404c2624fa7f2507ba04fd9dfc5fb1,6.0
f06048518ff8de2035363e00710c6a1d,3.0
239254e5edf816a9f88d5d514005a0d2,6.0
dc82d632c9fcecb0778afbc7924494a6,1.0
7cac11e2f46ed46c339ec3d569853759,6.0
71f0603a717117b0bc2df3f784862801,1.0
4ea06fbc83cdd0a06020c35d50e1e89a,1.0
31fefc0e570cb3860f2a6d4b38c6490d,2.0
4397a09c4cb35e85a293b857c53c00ca,2.0
61d084d8e03e1012a86b3635549fe59d,5.0
310b3b4c1e4aeefae1a8eb83c9f5eb57,4.0
a883bbca3f8bc8814ff676cb0e91829a,1.0
b2483c130839641db1e7badbfbe9240b,2.0
4be49c79f233b4f4070794825c323733,1.0
52479f411a0a7366220da0cc45559bd0,3.0
a33f5792b2a9a51ddd0111b3ac6e0e76,1.0
89abe98de6071178edb1b28901a8f459,3.0
c3810d4a9513b028fc0f2a83cb6d7b50,3.0
882132e4d6bca5186438b69d496890d3,2.0
1f163d2cf1782152bdd7333dbd880b46,6.0
85d8ce590ad8981ca2c8286f79f59954,2.0
dbafb94acd0f5bb51afb63a64a03bf2f,3.0
1f4183315762e30ea441d3caef5e64ad,6.0
9701a1c165dd9420816bfec5edd6c2b1,1.0
ccd9cd148bbec8a9c3bfea662aef81ce,3.0
9bd61ffe923a9953840d210e3b6111dd,3.0
6789a028871524be3a84e0c3490b4177,6.0
9edd04c32a175d1c87f8dbfebba55327,3.0
1d7f7abc18fcb43975065399b0d1e48e,2.0
ae78510109d46b0a6eef9820a4ca95d6,5.0
8d1de7457fa769ece8d93a13a59c8552,1.0
6d090e8d4f2d61498fe04b05cc2ba6eb,5.0
1bb2cdd9a728af16a32aee019a012fb0,3.0
547a5a56d43f6d40f9a6a2f76501d013,1.0
5711796ea0dc17a1d5120d62732105f1,3.0
ab88b15733f543179858600245108dd8,2.0
10c272d06794d3e5785d5e7c5356e9ff,2.0
2c2fb9efd4b8a1f837bf47004a49ce45,1.0
87fdd4edd5d7ca54f73bb1844e7ef7b5,5.0
250dd56814ad7c50971ee4020519c6f5,3.0
9d7311ba459f9e45ed746755a32dcd11,1.0
c1bc667b9299979b8de601f81461032a,3.0
faad1b29c35021dbd2bb8ef59d3c70c6,3.0
c732e4cb57268226f297e389d8382baf,3.0
326a8605975106f1672c912bd16b4e7b,2.0
edee3c1ee23afccf1eac8adb51da1032,3.0
74791edf1f8e8b8289a5067737630874,1.0
378fb9f589cf7930275f25e4b5afbddd,1.0
cc42acc8ce334185e0193753adb6cb77,2.0
05b15a3bd85969833e55b3f05185dcb9,1.0
7752af3ead702112b1485be7e6a4c214,3.0
567431a7bb9273da729db5650a995590,3.0
7ed2d3454c5eea71148b11d0c25104ff,3.0
ca0525bfe5cab4c577d169d3343a5452,3.0
c6102b3727b2a7d8b1bb6981147081ef,2.0
8a146f1a3da4700cbf03cdc55e2daae6,2.0
ca9541826e97c4530b07dda2eba0e013,1.0
314450613369e0ee72d0da7f6fee773c,3.0
955fda27a2b8c63b1a738968656ce939,2.0
d1ee59e20ad01cedc15f5118a7626099,1.0
175b0230afbb0ad5a51a2c70b9c768df,3.0
fc5b3186f1cf0daece964f78259b7ba0,1.0
cdd0500dc0ef6682fa6ec6d2e6b577c4,1.0
ec95088172714c584e953b61eb7510b7,5.0
a01a0380ca3c61428c26a231f0e49a09,2.0
83adc9225e4deb67d7ce42d58fe5157c,4.0
80e4e458131f4edc49cacad3ec586437,3.0
a0b83c02d720415dada82e08bc09e9f3,4.0
d0aa518d4d3bfc721aa0b8ab4ef32269,1.0
d5ff135377d39f1de7372c95c74dd962,2.0
588fdfa645b7f3c260188494bcafa149,3.0
7e8d7e5ccbddfd9576be61e3ab86aa73,6.0
ddb30680a691d157187ee1cf9e896d03,2.0
e0c79d99ee375ed5ae7f77eb0e469957,1.0
b1301141feffabac455e1f90a7de2054,1.0
e046cbb371a979a6893456eee7f00703,1.0
eeaebbffb5d29ff62799637fc51adb7b,3.0
cbb6a3b884f4f88b3a8e3d44c636cbd8,4.0
1d98edfd003bcd59e957739802965f19,3.0
950a4152c2b4aa3ad78bdd6b366cc179,4.0
66808e327dc79d135ba18e051673d906,4.0
53420bd6e6798761679772a7dd012674,6.0
f0efb5f6cb4ce54821a9c5c6e1dff052,3.0
e06f967fb0d355592be4e7674fa31d26,1.0
4207dd934a10a875741e7c8936bc720f,3.0
82836ca597a373e6c3cd5ae2d466161e,6.0
e5be35e61264ba3d5c63534a6a3656d7,1.0
9d57a1e06a731e1b2377de6781e881b1,3.0
61add4df79c2f21aa7f7dfa9a394fab9,3.0
22ee64535a462675b9066169a93091c8,3.0
cfcce0621b49c983991ead4c3d4d3b6b,3.0
e139c454239bfde741e893edb46a06cc,6.0
b257ab6a4d4452e181b7998b5c6e38bc,1.0
cfc5d9422f0c8f8ad796711102dbe32b,2.0
5103dc11e9d8ccf5c2c0dd2a6254a7a4,5.0
030e65da2b1c944090548d36b244b28d,3.0
5003307d211c815c97cc8bada9c6edec,1.0
8d55a249e6baa5c06772297520da2051,4.0
bb4b90201e39e55c4a9ccfec8436cfb8,3.0
39fd3e6495f36f48bfce2fdff05d27cf,3.0
5455b984d88b183aa7274186832afdaf,3.0
2cad8fa47bbef282badbb8de5374b894,4.0
88595b57c894d9b4a978cdad11062292,6.0
b12b646e693cbf411f8eaae5204ffdfe,3.0
6531b32f8d02fece98ff36a64a7c8260,3.0
a08b088d8a1818286c3641bb88a36ca9,6.0
e0f5a669360c464e40e60b459157c73e,4.0
26325336b22306af9defd5aaad5e6151,3.0
ac56f8fe9eea3e4a365f29f0f1957c55,3.0
b37242925ffe0da400d9b98c254b9fcd,3.0
fd446d68b55157f52b803e6b6ada53cc,5.0
2b1ca7b890e381781bcbfb849b003a1a,1.0
507cefd45103934642e8584a58e5e10e,1.0
65c0277ea758218c418ef9580692af22,5.0
e18b1ce90cd151f15a236b6a310cc7f5,5.0
9da70075597b70dd86a1b519091d7b12,3.0
431cfe4bd4a84b68398e14af4be0bdc3,3.0
f75737387e88d6ba5d789814bc2fbdc4,6.0
258be18e31c8188555c2ff05b4d542c3,1.0
1bcef5d8bd566084523bf65b7e1a245d,1.0
4fac9ba115140ac4f1c22da82aa0bc7f,4.0
ced556cd9f9c0c8315cfbe0744a3baf0,1.0
335d3d1cd7ef05ec77714a215134914c,4.0
14553eed6ae802daf3f8e8c10b1961f0,6.0
9da23ab27b8170050f4f24548c3c5ac4,3.0
9c51a13764ca629f439f6accbb4ec413,3.0
db2de541293171af2b0ccdf7c64d72d4,3.0
7a02741932bb4c9d3920fbc2f4b6080f,6.0
f34c1c12d462e8df1728610c4485db59,6.0
8c3039bd5842dca3d944faab91447818,4.0
dc1322dd294effcdac9942803027b362,1.0
0aaf61723a352ba7ea1be4502df85765,3.0
ba0c3a8d191e1921f963c1ac3edcb044,3.0
9ab0d88431732957a618d4a469a0d4c3,4.0
a18ad9f9bcd4e260979d102a260fc262,5.0
5f14615696649541a025d3d0f8e0447f,6.0
2a845d4d23b883acb632fefd814e175f,3.0
4123e5cc43794e5972cee1cf00382445,3.0
e7d755d1aef5d1ceeb803e20063a334c,3.0
c622c085c04eadc473f08541b255320e,3.0
24699bced4aeb7cf8d33b0319c4a5c98,4.0
3bf75f7173e9ff794fc9c53515defaad,2.0
2b8501af7b64d1aaae7dd832805f0709,6.0
c37f9e1283cbd4a6edfd778fc8b1c652,2.0
f953ad57910572bd6803da3faaa6e92b,1.0
0507ea3f897987f62fc8619ae288236f,5.0
6a9aeddfc689c1d0e3b9ccc3ab651bc5,2.0
57696f4c6d8a92b1eb18308677a59ca2,3.0
7a5200e5e9b3a893e1c2b0ccba7dd72f,3.0
88275708422d0942423446f76b49e8fb,2.0
93963474edfd08f1f1e7244f663b4708,1.0
097e26b2ffb0339458b55da17425a71f,6.0
56b68074a594752f33faa659f227ac65,6.0
689016f6ee80ef507e2f5d67614b4be8,3.0
e0f7a4d0ef9b84b83b693bbf3feb8e6e,4.0
9fb7b048c96d44a0337f049e0a61ff06,6.0
8153349b1eb6f6c01622d4f395993bfe,1.0
79da9938d61a8bb4ddeead82d229441a,1.0
02c27682b80b462437ba4efc71267562,5.0
88ccf9a98e8519b2011df33952832f2f,1.0
13d63838ef1fb6f34ca2dc6821c60e49,1.0
70b8fe090143d5778c8a26ae17e21df5,6.0
f6a8dd1c954c8506aadc764cc32b895e,3.0
99ba0936a23d6109d5149ce23da23ff7,6.0
687fd5c7e0142dfb2da70e5083b3c6a7,1.0
d1e39c9bda5c80ac3d8ea9d658163967,2.0
767d01b4bac1a1e8824c9b9f7cc79a04,3.0
b98b76db555804ba9abb7316c858aabe,3.0
fd45c64e026040dbcb83395829d2aea5,3.0
63538fe6ef330c13a05a3ed7e599d5f7,4.0
802a5fd4efb36391dfa8f1991fd0f849,1.0
efe2d4536fbb724f90ef5135b2899251,5.0
5d3ad84b2c465aa17fbb94de4f166985,5.0
ff12b08dbcd163de643a3f597b14c6e4,3.0
f1b6f2857fb6d44dd73c7041e0aa0f19,4.0
c4211b6fddf7ddf821087989ae514550,3.0
2227d753dc18505031869d44673728e2,6.0
7c5feb07041100d3cf5e2e86613f8d87,3.0
ef452c63f81d0105dd4486f775adec81,3.0
7c9d0b1f96aebd7b5eca8c3edaa19ebb,1.0
e9c8064bc8dac39bed69dd1d0158c1cd,3.0
f50c7035e532c49a0f6993d988e2e843,1.0
5a18b2b3a647804eec32e380a70ba66f,5.0
bf9ce4f69ab045fb497f79b7b5d7622e,3.0
3630391d291abc67bf9daec2c332829c,5.0
f4552671f8909587cf485ea990207f3b,4.0
966154d33f4c9b724441a2e8251e189d,5.0
4be5a36cbaca8ab9d2066debfe4e65c1,3.0
d5da28d4865fb92720359db84e0dd0dd,5.0
5607fe8879e4fd269e88387e8cb30b7e,1.0
420c841038c492fed4d19999a813009d,3.0
c0c7c76d30bd3dcaefc96f40275bdc0a,4.0
a451ee22deede109dbb5b96fd7aae4e8,5.0
e68d60edfb709b5834cb5e9286b4ce4b,1.0
2b515e2bdd63b7f034269ad747c93a42,1.0
6f518c31f6baa365f55c38d11cc349d1,1.0
48f2797289429fbd4600299e4e7706ed,5.0
a7a89f98fdd903aadac6707dcda43a9d,5.0
861dc9bd7f4e7dd3cccd534d0ae2a2e9,2.0
b4568df26077653eeadf29596708c94b,4.0
82b311985747d95c7164ae295f539c95,1.0
9366fb6cdeff0a5d6c1093d1ffcfe458,1.0
4b0250793549726d5c1ea3906726ebfe,4.0
8c6744c9d42ec2cb9e8885b54ff744d0,1.0
4be2c8f27b8a420492f2d44463933eb6,5.0
8d8818c8e140c64c743113f563cf750f,1.0
619205da514e83f869515c782a328d3c,6.0
13616b9ad93bd3ff7f45556ad117f48a,1.0
3b3dbaf68507998acd6a5a5254ab2d76,4.0
251dbb5e528421776ff6e17c87be507f,3.0
64a7157cf3932bf74755aa3cf586f2ec,1.0
491442df5f88c6aa018e86dac21d3606,4.0
5301c4d888f5204274439e6dcf5fdb54,1.0
99f10c75db90e65de260962ea7db1ae8,3.0
54af6860114f54728b5c2fd9b5cfeca9,3.0
062ddb6c727310e76b6200b7c71f63b5,1.0
b32a0e6fda31ee75a103500e772d1ac3,5.0
dea184826614d3f4c608731389ed0c74,1.0
e85cc63b4f0f312f11e073fc68ccffd5,1.0
7f2be1b45d278ac18804b79207a24c53,6.0
1896a3bf730516dd643ba67b4c447d36,1.0
9d1827dc5f75b9d65d80e25eb862e676,4.0
0c29c7dca6742f69e0e4ff304365d655,3.0
9ffc7855e8f1aafb9db9c5c1817a59e8,3.0
0b33f2e8843e8b440dd8caf7086995b0,2.0
818e9df1d570bd50ac5f162712fef623,3.0
cca289d2a4acd14c1cd9a84ffb41dd29,1.0
314e9197a43a6d40cef6f1629e2c3721,5.0
654897e28023b9d57f35dc4424b892fb,2.0
f73b76ce8949fe29bf2a537cfa420e8f,2.0
9c415bdd4dd66723ef7b38853ef35ddb,6.0
f9beb1e831faf6aaec2a5cecaf1af293,1.0
e96ed478dab8595a7dbda4cbcbee168f,4.0
e6b4b2a746ed40e1af829d1fa82daa10,1.0
8bf2aed40c2e4aa48c5dd56f16e6f2de,3.0
0006aabe0ba47a35c0b0bf6596f85159,3.0
f962ca0f52cb4fb4658780f317085ddb,5.0
23af4b45f1e166141a790d1a3126e77a,4.0
ba347fcc9a79fb74e95670b24848164f,1.0
2f1818a43b894e125d0f8efc144bc2c6,3.0
03b264c595403666634ac75d828439bc,1.0
47599716060306c09493e977bbbce22e,5.0
eddbf5aa71ba4a4029bead17a0940aaf,3.0
0a988fc2992add2d3233e19c7aadfdea,1.0
f5b1b89d98b7286673128a5fb112cb9a,3.0
c0e0b7080b94f208328b48cbea738d86,3.0
416ebee8db53bd692a556c8b4c307bcc,3.0
6fad521eccb011f87db75444e82f0b70,5.0
dfe33a025742c7c352e37d722eaec430,3.0
e36258b3c74f08054a974a5fe1703f9c,4.0
8357ebc8e1db498622c8933ea5319243,5.0
ddbc86dc4b2fbfd8a62e12096227e068,2.0
02d35f682ff59f1acc13065dec46fe25,1.0
50acb95527b5b98d6a41b41cab45fe6c,2.0
46031b3d04dc90994ca317a7c55c4289,2.0
a8abb4bb284b5b27aa7cb790dc20f80b,4.0
923afdc34efd0d626a7d62c49f3fb4e8,2.0
553a1099bf1a5568f3e6153e44dbd6c7,3.0
c164bbc9d6c72a52c599bbb43d8db8e1,1.0
5aaffbae8a48fc24f114ee4dcd9c6171,1.0
f41ff84e7cbd129397c11f8c5d20c0f4,3.0
8b0bb3eff8c1e5bf7f206125959921d7,3.0
42f968aed18eef0d52fb31dee10ea5a1,5.0
6c340f25839e6acdc73414517203f5f0,4.0
12f73080e04ce0d8e95defb577ebc3f4,6.0
248024541dbda1d3fd75fe49d1a4df4d,6.0
5a2a330b175fe588c2551b78d18d3207,1.0
fa78a16157fed00d7a80515818432169,3.0
3713d66bff68568a81cc5bfd409a3703,4.0
54843973f9b6670141731bbb71a02946,6.0
74c4ca058d59d2b807a3e4a6522e8632,6.0
01922cbeae89ad4d79ab769e84e7c5da,1.0
2c26f9a59b0ba61233e6fc0af8e47f14,1.0
29ebacd5f103d32a0f2fda45fccd4a5c,6.0
c9f06bc7b46d0247a91c8fc665c13d0e,1.0
bc29e1f123ed6f213520caad629ee432,6.0
25191c004221d083d28c75d74b00518e,5.0
d364a623a35bc2f4768a568638aff687,4.0
f5c150afbfbcef941def203e85cf40bc,1.0
433371e69eb202f8e7bc8ec2c8d48021,1.0
01931a6925d3de09e5f87419d9d55055,4.0
26337353b7962f533d78c762373b3318,2.0
ba500f04049a8eece1e23e36ea7bbab0,1.0
4c26f3c294ff6d640721fc6519792840,5.0
9a5b67bf56e576c4d0de7d90d3171644,1.0
3dfe2f633108d604df160cd1b01710db,1.0
be26abe76fb5c8a4921cf9d3e865b454,5.0
ba335c94ffa2aea7525a44c72a33260a,1.0
c273a867d4f81ad1055432bd598e114e,6.0
0599ed8cdae6949af69385a4b59ff0dc,6.0
9d684c589d67031a627ad33d59db65e5,1.0
05b2c0a62ef25ac7c2ea2eb32d3e27bc,2.0
0169cf885f882efd795951253db5cdfb,1.0
832635d692f57778f906e5563b757187,6.0
657538ca3ad286a7b345fb515d41e14b,3.0
c3d96fbd5b1b45096ff04c04038fff5d,1.0
e946209592563be0f01c844ab2170f0c,5.0
3d43cb0230c4f1ab6b9700689a881ec5,5.0
bb073f2855d769be5bf191f6378f7150,6.0
3f8ee098f1300beb0464a8a8288ab931,5.0
e58aea67b01fa747687f038dfde066f6,6.0
7647ad386b17e2152a7fe9f2c8a45a4e,5.0
21f4c3b5591da245af90a2fd52fa1a55,5.0
b4bf5de15063cd27595dfd36bc9db335,5.0
4d7a968bb636e25818ff2a3941db08c1,1.0
32b3ee0272954b956a7d1f86f76afa21,6.0
e3f116fa384be4ba078c279495ec8581,5.0
f26df67e8110ee2b44923db775e3e47f,2.0
33d3b157ddc0896addfb22fa2a519097,1.0
0d2b2061826a5df3221116a5085a6052,3.0
1ec3e7af38e33222bde173fecaef6bfa,1.0
9ac403da7947a183884c18a67d3aa8de,4.0
cf655665801fc01205314e121a0ee8c2,3.0
0b1ec7225cc65947854e79e7a58c63bc,3.0
d1dc3a8270a6f9394f88847d7f0050cf,1.0
2575c857df983996d49550f3e924755f,2.0
a19acd7d2689207f9047f8cb01357370,1.0
006bfae3a90bab38e29382170867e962,3.0
77bdfcff53815626ecab7f6a1454f007,1.0
9ee01a4fa4d78d75be794baa1ca45906,3.0
f1b035b71ef5f8e1e7c1d6c0c5032faa,6.0
08aac6ac98e59e523995c161e57875f5,5.0
0d1a9651497a38d8b1c3871c84528bd4,2.0
ccb1d57d7fa17c6bec423ffcabba9cd6,1.0
44e207aecc63505eb828d442de03f2e9,1.0
8466a2b43729c29dcd7cc0fdfa1a9e7a,3.0
a7f3d45a6782bc654321c0a9bc92ca66,6.0
7fd3b80fb1884e2927df46a7139bb8bf,1.0
c12d1f7cc7c4b41a125b5752d1238b03,3.0
ce016f59ecc2366a43e1c96a4774d167,1.0
07fc49d464acdc489fc1a262fecf8023,6.0
a3f390d88e4c41f2747bfa2f1b5f87db,4.0
93db85ed909c13838ff95ccfa94cebd9,4.0
8783118abe1d12ceacf48e74fe8f9550,6.0
f5c3dd7514bf620a1b85450d2ae374b1,2.0
7f6b550688de8db0290009ba6abd673c,1.0
bff624c3a469dce7c45ce151902222ba,1.0
3aa5bcc51a5e92cb51f514cc51391d4e,4.0
d08726019e4a2a15cb1d49092e4d0522,3.0
5ffaa9f5182c2a36843f438bb1fdbdea,6.0
5fdfe2c20035ef27771422342d1842ff,3.0
7ffa844678e10a4551300dedcbabb52d,3.0
c56491fecc8c073d6c811b69a3ab6539,3.0
e735c2e2f0eda0a7eddc67a21cbebea6,4.0
b9f35816f460ab999cbc168c4da26ff3,4.0
7b4436d7d402f3a6b9a11d6ca58c4057,1.0
4491777b1aa8b5b32c2e8666dbe1a495,3.0
f4a4da9aa7eadfd23c7bdb7cf57b3112,2.0
73475aa6f2950924842dd59077a7be8e,3.0
a6ce91443f690d0979d788694448382d,5.0
7228352c63a595de9f77d32037c3e350,5.0
1150e7f501e2d0fc1196e0c5bc080418,5.0
11d0e6287202fced83f79975ec59a3a6,2.0
41f6e8b589d6d47cc56937ff17c493f5,3.0
726bdcdade105126e55aa931ab12d3f1,6.0
9b0005630544ac4e9a1a1f619f539b51,5.0
7caf725460a122ea49d40b9e770f451b,3.0
a5bad363fc47f424ddf5091c8471480a,3.0
4bf2689c42aae35e6924a432e435e0b1,1.0
bb5d0eba11f7e244ba7a89b5d2bc36f6,5.0
86311dbe35f1b6c5166365165602f54d,2.0
0e46c9990c6daf3876b5166b2bc79fdc,6.0
7bd28f15a49d5e5848d6ec70e584e625,1.0
91e82999cf7e45da1070ebd673690716,3.0
12b668a1ada1828ba795332f419d4ef7,3.0
9b70e8fe62e40c570a322f1b0b659098,4.0
13be619fe4333bac694c3bdfd3367cbd,3.0
e44cf9762b402f5d8b5bc36f60304a15,1.0
45c48cce2e2d7fbdea1afc51c7c6ad26,4.0
dbdc69ea6ccbdea0ca2d796e1af24ebf,1.0
b77375f945f272a2084c0119c871c13c,3.0
7ea25c95b0792ca4ce01ea18bbda2d44,1.0
eb76370dc310e4cf08aa362593c451a1,3.0
f6c9dc70ecfd8f90ba8598aa2401cd1a,6.0
2056d8c1dec3d12cbce646b348d189d1,4.0
cb3213ada48302953cb0f166464ab356,3.0
698ec16e76917ade649bd5c968cfc2b8,3.0
0e9a570f97a6f2a4e1326a10228176a4,5.0
f0b76267fbe12b936bd65e203dc675c1,6.0
5ee03ae5699c9a6c5040d80a2152ce35,3.0
305a36410e0226dff92a16e99555ba5f,3.0
6baadc89159617043965f9e1889224e7,2.0
4f2b590864ff38e818c75312f81b1cbf,6.0
beb22abb9ec56c0cf7ec7d811dd91a56,1.0
e5f6ad6ce374177eef023bf5d0c018b6,1.0
2f64bf56821bc84ff5418577e2dc48d9,5.0
5ec91aac30eae62f4140325d09b9afd0,4.0
9fd81843ad7f202f26c1a174c7357585,2.0
07dbd9a180c7cc69cada7b982c5ae82c,6.0
914101ec47c52b48a7b6ccc6f5a76f1f,6.0
b8b6674d4052e35e4553ac6788eb30b5,4.0
f9b2c114ad004e341ac06bdb07c62fda,3.0
b433da1b32b5ca96c0ba7fcb9edba97d,1.0
87c1e97c0925d13e8eaf3276fec6769a,2.0
69d658d0b2859e32cd4dc3b970c8496c,1.0
70fc5f043205720a49d973d280eb83e7,2.0
9824f9c1543628a85bb51d2dd6fcf8a3,1.0
455c8959885c1b38871319571e9ab72c,5.0
21f08cc6cfc56fdbeade7c9d8bd78aa1,1.0
ea83bad32870765c79d8745c5ae7e0c2,1.0
1c232b7104ba423457cad015f7bb42c8,3.0
3dde889723e33ace6af907cd5cc8e187,5.0
09dc7e8aaf2f29da382df8717f41a8b1,5.0
a0cb7709c09ff314737732c317c87039,3.0
37c9216b00a111ac0e1f81de25ddff77,1.0
ce653013fadbb2ff27530d3de3790f1b,1.0
2451041557a22145b3701b0184109cab,2.0
83da7c539e1ab4e759623c38d8737e9e,1.0
5735c3a7aa6ffcfe6ab123835584db75,6.0
805163a0f0f128e473726ccda5f91bac,3.0
de7092ba6df4276921d27a3704c57998,6.0
9b09b014d728789be5711b296a030b52,3.0
1dba5eed8838571e1c80af145184e515,3.0
5d4ae76f053f8f2516ad12961ef7fe97,6.0
9dbd49ba9d0391088bde2b8090110ec8,3.0
ca5150ff1c65880ded50f92ed067c95e,3.0
975e6107778ce7a40b9878bfb96a16a7,6.0
73e0f7487b8e5297182c5a711d20bf26,4.0
b80249f42c48c29edbc0c86465bbaddc,3.0
2b0aa0d9e30ea3a55fc271ced8364536,4.0
b1f62fa99de9f27a048344d55c5ef7a6,1.0
9fc64354454711c97058db6110b3a369,1.0
b8043b9b976639acb17b035ab8963f18,5.0
3198dfd0aef271d22f7bcddd6f12f5cb,1.0
ef8b5fcc338e003145ac9c134754db71,1.0
34f8150045a976a95a6a16248623f28b,6.0
fd8c07a31f8a85910ad8476f5f7efb27,1.0
0677c70d21ee1ffd2ec01560ce0914cb,1.0
17b488286538fb82e8b39b987cde4063,3.0
36686212b9b05b73736f0d77f98377bb,3.0
d76d8deea9c19cc9aaf2237d2bf2f785,3.0
04b0fdd6e57a35a2aaa0374e159a7f9f,3.0
5df07ecf4cea616e3eb384a9be3511bb,3.0
32fcc8cfe1fa4c77b5c58dafd36d1a98,3.0
2e65f2f2fdaf6c699b223c61b1b5ab89,1.0
991f2e28c68715b3fdf0c12914499fcb,4.0
39461a19e9eddfb385ea76b26521ea48,2.0
1d49780520898fe37f0cd6b41c5311bf,2.0
5b1add8961a1cfa07e60838ffd0f83e7,5.0
8df3fa2645a0d3c10128e04c4d64e0e4,3.0
811e05e694d7c8fa0d584db91ca5fba9,4.0
9be2610ec283e1a45c7642ab8dcd713b,3.0
5dca4c6b9e244d24a30b4c45601d9720,6.0
87ec54ef27e93908a8397eb3a6bbb45b,5.0
a39911c27bc4f0f6bb476b41c29f4a72,1.0
ab0590a53625f02c33db3355d65bcee3,1.0
f16ba6f00bce15507c766cd5e8057728,1.0
e2230b853516e7b05d79744fbd4c9c13,2.0
7269e7952aa48c4379151a29d01e25dd,3.0
673271cc47c1a4e77f57e239ed4d28a7,2.0
873e84c5c8a793c20a0762a801bcb446,3.0
46ba59a6994802347d659680875fb173,4.0
194e9674ab9c0440b37a421b42b6c5c7,3.0
b98a3773ecf715751d3cf0fb6dcba424,3.0
50f3f8c42b998a48057e9d33f4144b8b,3.0
853125f5451f07f8b8ed6d166f96e0c3,3.0
1e48c4420b7073bc11916c6c1de226bb,1.0
8d317bdcf4aafcfc22149d77babee96d,1.0
a2fa685f91421d4b7698f2399dcb1700,2.0
4e688af00e7dcc3aa74cf59301228626,5.0
57d24b024678f5c614db5d48447871d1,5.0
158f3069a435b314a80bdcb024f8e422,2.0
150784e5fbeb562400a0cd1111471d6a,2.0
ec14fe5b3b9b9140e24d1e05046b3d85,5.0
decc2e06a44e61f12a030bc4951563eb,6.0
b0d336331ae52d66769bb655c37032c6,1.0
